"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance"
"203270_at",1.2604417846611,-0.0815254406602153,14.7611972873989,1.95204799336615e-31,1.52687015790121e-29,60.8550699652034,"Up"
"239656_at",-1.00944197645323,0.0276067690916338,-14.760218776604,1.96391386971726e-31,1.5339570118113e-29,60.8490488630041,"Down"
"204712_at",-4.12272283009667,0.35606199641905,-14.7578115322962,1.99341372166991e-31,1.55313160475946e-29,60.834235992535,"Down"
"205733_at",1.61342305924727,-0.102931998583374,14.757752371029,1.99414428265412e-31,1.55313160475946e-29,60.8338719410189,"Up"
"241742_at",-1.55198990897999,0.0956408085254767,-14.7532158625812,2.05097036244259e-31,1.59511813039187e-29,60.8059555759959,"Down"
"202877_s_at",-1.56350791502225,0.125521256485741,-14.7519917028463,2.06658073930326e-31,1.60497587956542e-29,60.7984221942327,"Down"
"238447_at",-1.85862699829441,0.133705570477276,-14.7510778256783,2.07831197560423e-31,1.61179726618669e-29,60.7927981959373,"Down"
"218518_at",-1.06923454054032,0.0467111649778106,-14.7468074763698,2.13401998957389e-31,1.65265641543842e-29,60.7665176730272,"Down"
"202338_at",1.87686402946692,-0.09273736409262,14.7418895880507,2.20003147265946e-31,1.70136804480419e-29,60.7362504401866,"Up"
"225557_at",-1.84587540512653,0.128944632937336,-14.7179343773688,2.55202866415593e-31,1.96801364192843e-29,60.5887927271861,"Down"
"211986_at",-1.46719197277763,0.0872853486033859,-14.7049406921802,2.76602025761202e-31,2.13003038852025e-29,60.5087920987033,"Down"
"242714_at",-1.72951296040538,0.0987896775531723,-14.6894489198364,3.04477430012016e-31,2.33810442217795e-29,60.4133952818342,"Down"
"203060_s_at",-1.66296307158157,0.125525902208087,-14.683792312006,3.15342893295904e-31,2.41814483744089e-29,60.3785581899286,"Down"
"216548_x_at",2.13065790471871,-0.132875550753534,14.6812729350342,3.2030645202476e-31,2.45276684376103e-29,60.3630414874209,"Up"
"225273_at",-1.265747695005,0.0815372292692719,-14.6608730016444,3.63490750102984e-31,2.77956038627702e-29,60.2373828962652,"Down"
"204236_at",-1.51236979092598,0.140529012503041,-14.655738881009,3.75248713716164e-31,2.86546416514403e-29,60.2057533483634,"Down"
"201811_x_at",-1.17068889169804,0.0741563129178583,-14.6533756747342,3.8078816534832e-31,2.90370891777119e-29,60.1911938260243,"Down"
"209696_at",-2.49866918355807,0.259201614199704,-14.6520005669894,3.84049101496669e-31,2.92449646578418e-29,60.1827217181,"Down"
"229538_s_at",1.57338047100538,-0.0874016701789119,14.6505165208545,3.87599771169879e-31,2.94333576232127e-29,60.1735782863345,"Up"
"237400_at",-1.7071390578398,0.10454196901919,-14.6481775641986,3.93262747758633e-31,2.98219705044428e-29,60.1591673083768,"Down"
"232686_at",-1.1563581071023,0.056841732583621,-14.6462901907854,3.97892745302349e-31,3.01020991513908e-29,60.1475383836935,"Down"
"1562921_at",-2.40168882349683,0.114549020097756,-14.6462232593252,3.98057936652136e-31,3.01020991513908e-29,60.1471259854069,"Down"
"226633_at",-1.05767197647795,0.0890155019120233,-14.6454855013877,3.99883331788606e-31,3.01983717756106e-29,60.1425802680365,"Down"
"214096_s_at",1.50603655596984,-0.0914675132470825,14.6430072529371,4.06076752311041e-31,3.06237881829051e-29,60.1273101877256,"Up"
"209539_at",-1.35643751101685,0.136505916250822,-14.640979743918,4.11215130640658e-31,3.09685775038264e-29,60.1148170827754,"Down"
"205608_s_at",-2.18247350511965,0.149143751816691,-14.6353294608145,4.25881136272844e-31,3.20289561564205e-29,60.0799996519584,"Down"
"230104_s_at",-2.16796953848012,0.156427021281271,-14.6283362496254,4.44760602914258e-31,3.34028653356278e-29,60.0369039200967,"Down"
"217525_at",-1.63026358230483,0.127663461131944,-14.6266404284406,4.49463716633365e-31,3.37097787475024e-29,60.0264528920456,"Down"
"226402_at",-1.32078727369939,0.0961012767506986,-14.6219880762578,4.62623762639744e-31,3.46492523593534e-29,59.9977802899337,"Down"
"212354_at",2.55124056805707,-0.0807798366514218,14.6187232380379,4.72088808208223e-31,3.53097887671472e-29,59.9776580842263,"Up"
"38158_at",1.58621564584094,-0.12930755663667,14.6004223196651,5.2885180300593e-31,3.95013283187831e-29,59.8648501954216,"Up"
"213088_s_at",1.01422221578687,-0.0574676299907955,14.5974158137909,5.38810104485715e-31,4.01902352834331e-29,59.8463157099902,"Up"
"228698_at",-2.90046454946374,0.238886049020217,-14.5940033677038,5.50340792742435e-31,4.09943907945404e-29,59.8252779322499,"Down"
"221861_at",-1.49766129869822,0.0511491426499014,-14.5929739372998,5.53867544477415e-31,4.12009632575547e-29,59.8189313219588,"Down"
"209709_s_at",2.1067128685887,-0.126707328055309,14.5920132843924,5.57179089534939e-31,4.13909873917429e-29,59.8130086706112,"Up"
"209047_at",-2.52685215639277,0.272746685062993,-14.5899084350835,5.64504394927474e-31,4.18782602342736e-29,59.8000315570684,"Down"
"212328_at",-2.62138737497264,0.240423918652449,-14.5820658165376,5.92658017594253e-31,4.39072860595743e-29,59.7516764594135,"Down"
"204817_at",1.45838909404551,-0.126967404744165,14.57646060721,6.13637695943592e-31,4.54000555151772e-29,59.71711393154,"Up"
"201548_s_at",1.42829407009162,-0.0927845787556295,14.5733494148553,6.25601978001108e-31,4.62226866854197e-29,59.6979289430135,"Up"
"228875_at",-2.07541865366561,0.157319535162023,-14.5703395463012,6.37398968924075e-31,4.70307538811388e-29,59.6793681319472,"Down"
"205019_s_at",-2.81025629331386,0.18542178607717,-14.5684561031032,6.44894101002039e-31,4.75196562968821e-29,59.6677532789043,"Down"
"203358_s_at",2.39587091019052,-0.131982267589949,14.56566505708,6.56163697061969e-31,4.82849934547283e-29,59.6505409583567,"Up"
"224925_at",-1.13358996629174,0.0809839701793228,-14.5644093296023,6.61298178362345e-31,4.85974165348941e-29,59.6427967408039,"Down"
"227103_s_at",1.5907620754083,-0.109802105330662,14.5599634781666,6.79802265353255e-31,4.98233094613796e-29,59.615377793695,"Up"
"223686_at",-1.26269566186799,0.10745339953312,-14.5548055724965,7.01920949318741e-31,5.13755393627874e-29,59.5835657011773,"Down"
"230778_at",-1.95186193042137,0.15417061963063,-14.5545303612541,7.03121195486362e-31,5.13945873839797e-29,59.5818682471673,"Down"
"209894_at",-2.64950747246775,0.220595635053871,-14.551817218862,7.15064304682174e-31,5.21977848578076e-29,59.5651337919557,"Down"
"218901_at",-1.54007768686834,0.11857390779179,-14.5487128615819,7.28979022206473e-31,5.31425707188519e-29,59.5459857403044,"Down"
"220765_s_at",-1.35818125909204,0.0481771831498603,-14.5482123765291,7.31247609686236e-31,5.3236968121964e-29,59.5428986267076,"Down"
"1554271_a_at",1.37735146021771,-0.0861146253645217,14.5472059182829,7.35831095118189e-31,5.34994217095572e-29,59.5366904959222,"Up"
"229177_at",-2.79168946869608,0.361963276227482,-14.5461946029479,7.4046568956021e-31,5.37648892120909e-29,59.5304523360419,"Down"
"202589_at",2.47103953305796,-0.117863697448636,14.5387308239174,7.75586809611545e-31,5.62403299940467e-29,59.4844108982648,"Up"
"221019_s_at",-1.88004529462315,0.190752903986399,-14.5326217843246,8.05571636130938e-31,5.83372572257736e-29,59.4467235718317,"Down"
"202690_s_at",1.12266084382895,-0.0762861002474112,14.5302495301031,8.17525914792085e-31,5.91246420519275e-29,59.4320882002498,"Up"
"238428_at",-1.1509114008078,0.0575838718324293,-14.5260377281561,8.39189587214788e-31,6.06112162232081e-29,59.4061029996596,"Down"
"218656_s_at",-1.48404312634696,0.0997811369313363,-14.5186885614646,8.78376814101798e-31,6.33578526530552e-29,59.360758606978,"Down"
"208696_at",1.16650561947688,-0.0924240315099852,14.5161786884782,8.92175676496169e-31,6.42683861823822e-29,59.3452718484409,"Up"
"238036_at",-1.20392285368049,0.0562630669731673,-14.5087000910348,9.34592742076661e-31,6.71469884008429e-29,59.299123890644,"Down"
"223422_s_at",-1.17901208108256,0.0775556435726496,-14.5040158932498,9.62183543845541e-31,6.90385633330118e-29,59.2702173463515,"Down"
"232224_at",-1.47705387049935,0.0466032943292242,-14.5010013828155,9.80369606832578e-31,7.02512559024524e-29,59.2516137963517,"Down"
"203819_s_at",3.48737220977498,-0.250259670102564,14.492736713784,1.03201470434451e-30,7.38552407853876e-29,59.2006066600449,"Up"
"239464_at",-1.21928907549962,0.0707256615023422,-14.492328558229,1.03463470046593e-30,7.3945950650947e-29,59.198087524776,"Down"
"204773_at",-1.03240680904043,0.0396033324290763,-14.4914028149953,1.04060187085493e-30,7.42753358864139e-29,59.1923737983591,"Down"
"235609_at",2.08473422050772,-0.1301572121988,14.4864933693012,1.07282827050846e-30,7.6376153242253e-29,59.1620715405985,"Up"
"209710_at",-1.61316693397185,0.1002231881536,-14.4837319676232,1.09139191977278e-30,7.7596688184105e-29,59.1450268150065,"Down"
"227923_at",-1.51786336827873,0.0579563001245891,-14.4782122872759,1.12946822785782e-30,7.99918074587129e-29,59.1109551269116,"Down"
"240385_at",-1.61769452990835,0.0919448725278189,-14.4770706166879,1.1375083707635e-30,8.04570118648051e-29,59.1039076114333,"Down"
"210139_s_at",-1.25887026765324,0.136330590472099,-14.4740679012735,1.15892956368001e-30,8.18662453413493e-29,59.085371482911,"Down"
"AFFX-HUMGAPDH/M33197_5_at",1.81546129660004,-0.12304412755609,14.468668368596,1.19847129957903e-30,8.45502171670757e-29,59.052038011909,"Up"
"209500_x_at",-1.31858761576823,0.125084720670899,-14.4656076743974,1.22148255887328e-30,8.60625759103051e-29,59.0331422713137,"Down"
"205361_s_at",1.24831419127502,-0.0903570522348373,14.4650099237118,1.22602803184016e-30,8.62716636304514e-29,59.0294518790406,"Up"
"204768_s_at",1.7031342418756,-0.116397997137656,14.4620729632249,1.24860889962475e-30,8.77476755616753e-29,59.0113193354072,"Up"
"212680_x_at",1.36855671012771,-0.0888457492341798,14.4603666096387,1.26191907699262e-30,8.85692240495144e-29,59.0007841934232,"Up"
"224331_s_at",1.00134729371288,-0.0616607544554569,14.4534230594071,1.31756336029038e-30,9.23561240049698e-29,58.9579122751834,"Up"
"63305_at",-1.38117805145645,0.0309349620105605,-14.4522851001832,1.3269143418338e-30,9.28924988985439e-29,58.9508858137058,"Down"
"227929_at",-1.8085351717959,0.0748043741648176,-14.4441985143518,1.39530722076426e-30,9.75555272318234e-29,58.900951809095,"Down"
"205206_at",-2.42405433158614,0.186170953617357,-14.4417533437001,1.41667459369023e-30,9.87967900637927e-29,58.8858522394294,"Down"
"211416_x_at",-2.14289217634507,0.16002388577938,-14.4360821069835,1.46750356288576e-30,1.02211155797171e-28,58.8508293654326,"Down"
"204440_at",-1.78096504637365,0.0932781876282873,-14.4301438900197,1.52268439176707e-30,1.05837769483868e-28,58.8141555039431,"Down"
"203378_at",-1.13294931519332,0.0466176141274655,-14.4300636124242,1.52344443683227e-30,1.05837769483868e-28,58.8136597014689,"Down"
"222680_s_at",2.26830607097891,-0.125456189129561,14.4253493674681,1.56875042321215e-30,1.08709035981146e-28,58.7845433186091,"Up"
"209825_s_at",1.92890697948653,-0.141144225346565,14.4213689984039,1.60805281592356e-30,1.11291503431165e-28,58.7599584189814,"Up"
"230082_at",-1.09508986625275,0.0431040827736686,-14.4154822503787,1.66799423903396e-30,1.1515288040147e-28,58.7235968180849,"Down"
"241950_at",-1.42091764906243,0.0653875739870562,-14.4154760841649,1.6680581852394e-30,1.1515288040147e-28,58.7235587290896,"Down"
"211548_s_at",-3.4438090209284,0.353941416192554,-14.4144041542068,1.67921194655073e-30,1.15776687487593e-28,58.7169373295118,"Down"
"214414_x_at",-2.84338138794882,0.227320336793762,-14.4110230153998,1.71488556902367e-30,1.17938828284741e-28,58.696051270873,"Down"
"229910_at",-2.12736053692391,0.172549345737385,-14.408261651096,1.74458254216285e-30,1.19830465443158e-28,58.678993152496,"Down"
"205167_s_at",1.45855679553373,-0.113297278590237,14.4013533053584,1.82115424046156e-30,1.24776451249669e-28,58.6363152206498,"Up"
"201535_at",-1.26746477990466,0.0736572915550214,-14.4000773111753,1.83566130949216e-30,1.25612993862934e-28,58.6284321305331,"Down"
"213664_at",-2.81248421223963,0.239081990629643,-14.397391925774,1.86657133671264e-30,1.27568484793454e-28,58.6118414821238,"Down"
"208546_x_at",1.61227632758456,-0.095841029996384,14.3916292553189,1.93467357108835e-30,1.31893114088848e-28,58.5762374191183,"Up"
"215380_s_at",1.40501485218345,-0.073376024966264,14.3858600585293,2.00534621265369e-30,1.36540852025953e-28,58.5405909046371,"Up"
"228325_at",-2.19426043156354,0.219913917735865,-14.3792734756957,2.08919890109563e-30,1.4207332079279e-28,58.499891354945,"Down"
"1555274_a_at",2.00901540621152,-0.124182503391108,14.3714383892517,2.19353218089306e-30,1.48798228275841e-28,58.4514735031705,"Up"
"229824_at",-2.17689172928447,0.143415804254273,-14.368732779721,2.23075989899886e-30,1.51136056354105e-28,58.4347529599764,"Down"
"201041_s_at",-1.58307852812712,0.121238272635807,-14.3682630566851,2.2372872074542e-30,1.51390690677671e-28,58.4318500457664,"Down"
"204078_at",1.59993317647705,-0.108317409463634,14.366034179296,2.26852158398895e-30,1.53314484060069e-28,58.4180752701339,"Up"
"219427_at",-1.58427644917754,0.115586046509944,-14.3599240224507,2.35640447011134e-30,1.59057301732515e-28,58.3803120280698,"Down"
"226734_at",-1.03220276228288,0.0665156862124014,-14.3425000526925,2.62619703764543e-30,1.7704972013966e-28,58.2726119006176,"Down"
"205405_at",-1.52434328098247,0.0582184294059829,-14.3411044283001,2.64910076401725e-30,1.7837387225695e-28,58.2639845140681,"Down"
"218883_s_at",2.35770182495787,-0.109179596728715,14.3393832443767,2.67762299731228e-30,1.80072616701167e-28,58.2533444349683,"Up"
"204558_at",1.43977117046605,-0.12436909921236,14.3368737262723,2.71976104240653e-30,1.82455296253473e-28,58.2378306693142,"Up"
"203914_x_at",-3.29762176046839,0.35804453097855,-14.3366786711967,2.7230639550587e-30,1.82455296253473e-28,58.2366248281583,"Down"
"224352_s_at",-1.48431622567048,0.0712919007329471,-14.3323549538597,2.79731896677293e-30,1.87201241748238e-28,58.2098947592709,"Down"
"224358_s_at",-2.15405841739435,0.196481169094223,-14.3294543761988,2.8482664876736e-30,1.90377714197499e-28,58.1919621637867,"Down"
"209186_at",1.22169990480014,-0.0684114608869987,14.3266567056742,2.89828686055362e-30,1.93282165546154e-28,58.1746652857932,"Up"
"202779_s_at",2.20318416170372,-0.172742574022436,14.3266287781827,2.89879059438219e-30,1.93282165546154e-28,58.1744926188199,"Up"
"218324_s_at",1.532263894866,-0.092701013224811,14.3186927628938,3.04554637124755e-30,2.02761344507827e-28,58.1254247409022,"Up"
"237206_at",-1.83511397370617,0.113661567688856,-14.3185436672138,3.04837357449354e-30,2.02761344507827e-28,58.124502854271,"Down"
"1553015_a_at",1.08283120066231,-0.0728822863126644,14.3169708117937,3.07835921284828e-30,2.04507035191348e-28,58.1147775091925,"Up"
"244156_at",-1.71597198313902,0.107281828358646,-14.3157927562172,3.1010115557499e-30,2.05761901469206e-28,58.1074932062306,"Down"
"223700_at",1.67704731915513,-0.125632268609899,14.3089724173236,3.23547738613573e-30,2.14357912630156e-28,58.0653191270122,"Up"
"242945_at",-2.11567936453929,0.215538472335511,-14.3088272449903,3.23840211856441e-30,2.14357912630156e-28,58.0644214116088,"Down"
"235494_at",-1.2023009561347,0.0646539189769477,-14.3054381500661,3.30743857026639e-30,2.18662882502195e-28,58.0434635852989,"Down"
"231311_at",2.00352287807189,-0.117627224195143,14.3045969563932,3.32480097274767e-30,2.19545281624371e-28,58.0382616171057,"Up"
"1554408_a_at",2.03886294181254,-0.108983506091305,14.3043981907976,3.32891684997225e-30,2.19551904429714e-28,58.0370324380045,"Up"
"228532_at",-1.9270772005733,0.224803253623069,-14.3034403585524,3.34882253013627e-30,2.20598640765302e-28,58.0311091081597,"Down"
"212510_at",-1.53988521640382,0.118232306330416,-14.2981399639759,3.46115031153822e-30,2.27723698295249e-28,57.9983299166251,"Down"
"201425_at",-1.45030525421831,0.114826565010519,-14.2933347131015,3.56624309071663e-30,2.34356179068428e-28,57.9686113412381,"Down"
"207808_s_at",-1.50866271559452,0.145513105137615,-14.2886072314887,3.67275359826992e-30,2.41065789898449e-28,57.9393723511022,"Down"
"229969_at",-1.22915520835186,0.0528924471665434,-14.2862135319538,3.72789302363932e-30,2.44314108649584e-28,57.9245670406487,"Down"
"230150_at",-1.07349807426258,0.0507397207145792,-14.2860719494278,3.73118026012624e-30,2.44314108649584e-28,57.9236913252159,"Down"
"1554503_a_at",-1.76576316970944,0.110748786545529,-14.2815292538076,3.8382069196858e-30,2.51021487241413e-28,57.895593217673,"Down"
"49111_at",-1.44756786797857,0.0453841398110207,-14.280519499649,3.86241154462908e-30,2.52302689608835e-28,57.889347375192,"Down"
"201843_s_at",-2.23888277974621,0.205273897806624,-14.2802313833426,3.86934591880128e-30,2.52454043091241e-28,57.8875652180107,"Down"
"206380_s_at",-1.21391079530864,0.0593824424019149,-14.2780021854309,3.92342136522994e-30,2.55677071685276e-28,57.8737762360902,"Down"
"229287_at",-1.07278748635245,0.0670161156189596,-14.2732235924487,4.04190362709557e-30,2.63084620013631e-28,57.8442166291136,"Down"
"213706_at",-1.72704962356334,0.0707358075651709,-14.2694977283804,4.13676518527677e-30,2.68938925689664e-28,57.8211680665914,"Down"
"222702_x_at",1.04463017365911,-0.0668179670511177,14.2528344200215,4.589060534521e-30,2.97989174257643e-28,57.7180768643232,"Up"
"205774_at",1.73743940803002,-0.128423365505958,14.2514516164311,4.62874932336341e-30,3.00209809317787e-28,57.7095210907477,"Up"
"212494_at",-1.44291360018095,0.0742620770129849,-14.2479585972559,4.73054269668659e-30,3.06448367229075e-28,57.6879083372654,"Down"
"203088_at",-2.17771547782592,0.174956457592373,-14.2435937979259,4.86089862384364e-30,3.14520274862309e-28,57.6609004841315,"Down"
"213620_s_at",-1.42615740027784,0.12522324571199,-14.2423960112459,4.89729583535361e-30,3.16127095393104e-28,57.6534887977806,"Down"
